GeneID,CH323,CH572,CH300,CH269,CH290,CH150,CH704,CH188B,CH274,CH198,CH315,CH235,CH339,CH308,CH172A,CH188A,CH328,CH727,CH295,CH288,CH722,CH172B
ENST00000394809.MYLK3.23,8.8284,39,2.2147,19.8733,31,8.84413,36,11.0143,4.42413,22.135,4.40622,4.41508,2.20561,13.2132,50.2447,26.2026,10,32,39,11.0382,48,5
ENST00000523116.LEPROTL1.46,1.41709,4.38504,0,5.00796,1.35398,0,4.80761,4.17328,1.45763,2.82893,0,0,0,0,4.25819,7.03482,0,9.23402,0,0,1.37891,0
ENST00000307378.SLCO1A2.7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
ENST00000343279.FERMT2.9,0,0,0,0,1.04E-05,0,0,0,0,0,0,0,0,8.87E-05,1.32E-06,1.79E-05,19,0,0,0,5.30E-07,0
ENST00000194152.PCDHB4.15,0,0,0,0,2.3196,0,0,0,4.67697,0,0,0,0,0.720591,0,0,0,8.99341,0,0,0,0
ENST00000520113.AMPD1.33,0.00336615,0.00130737,0,0,0.000972647,0,0.00121556,0,0,0.000952994,0.00862857,0,0,0.00271309,0.00076125,0,0,0.000615982,0,0,0,0
ENST00000613075.NUDT7.23,20.9048,0,0,7.86443,19.5323,1.85034,19.4294,7.61914,15.2218,16.0013,6.84438,0,0,6.00076,10.9892,17.4109,7.36217,16.8451,4.04871,13.496,25.3826,0
ENST00000590083.CBARP.363,0.00156395,0,0,1.72759,0,1.30918,0,0,3.30678,2,0,5,1,3.08654,3.81549,11.9163,0,0.815035,0,0,3.14338,0
ENST00000172229.NGFR.47,0,4,0,0,0,1,1,0,1,2,0,0,0,0,1,4,0,0,0,0,1,0
ENST00000618342.LRRC6.16,1.66667,0,0.333333,1,0,0.666667,6.33333,42,4.33333,3.66667,0.666667,0,0.333333,0,0,0,0,0,0,6.66667,6.66667,0
ENST00000646147.TBC1D24.40,0,0,0,0,0,0,0,14.8721,1.45E-05,8.15543,0,3.20E-06,7.04E-07,4.05E-05,0,0,0,0,0,0,0,0
ENST00000333850.TPH2.7,42,46,58,44,24,35,30,33,33,45,16,29,23,56,170,86,42,17,27,19,56,41
ENST00000298705.PPP1R36.9,1,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
ENST00000296387.CLDN19.5,3.79045,0,4.60839,13.2564,3.25153,7,9.58165,0,9.01811,3.36157,0,0,0,0,0,0,0,13.4217,0,4.67364,8,0
ENST00000620829.INTS11.5,13.1786,0,0,9.93467,25.23,25.4989,28.9367,11.3399,15.0859,20.2275,0,3.22906,0,13.6591,38.8037,11.1042,0,10.8976,22.9279,17.2771,11.1543,0
ENST00000429429.SLBP.24,0,0,5.65424,0,0,1.66214,0,0,10.8256,6.80092,15.8143,0,15.0847,3.51E-05,0,0,0.00406511,0,0,0,0,22.348
ENST00000651427.ACSL6.15,0.14002,0,0,0,0.000494349,0,9.86E-08,0,0,0,0,0,0,0.000136473,0,0,0,0,0.461173,0,0,0
ENST00000241502.FYTTD1.19,669,772,982,442,425,553,646,726,447,743,244,675,638,513,1833,929,863,683,600,510,514,406
ENST00000519584.ENO3.102,0,0,7.45233,0,0,18.3094,13.2694,0,0,0,0,5.50824,0,0,20.5914,5.24022,0,0,0,0,5.03431,0
ENST00000296238.CAMK2N2.19,1,3,1,0,1,4,0,2,6,1,1,1,0,0,6,0,1,2,0,2,5,0
ENST00000574367.ANKFY1.50,0,105.731,30.3316,25.2517,152.872,0,25.6897,95.3306,40.2425,62.196,0,0,0,0,91.5163,0,0,38.6523,21.8127,22.7454,129.498,72.8375
ENST00000680008.USP13.19,0,0,0,0,0,0,0.000519433,28.9663,0,21.9795,9.92785,0,6.06E-05,15,25.7758,50.1556,0,21.9337,20.0095,8.69411,0,5.56985
ENST00000453664.USP19.20,36.2543,166.19,0,120.781,183.625,0,181.536,78.9709,26.0281,49.8978,38.9359,100.423,9.59E-07,79.2653,195.92,88.2585,30.0376,137.747,89.1364,73.2987,197.449,46.2443
ENST00000399191.CBR1.36,0,1.81253,0,0,1.69904,0,0,1.88861,0,0,0,0.00131707,0,0,2.71621,2.44293,0,2.3556,0,0,2.0688,0
ENST00000409737.WBP1.6,8.06949,16.2284,6.73078,6.5488,26.9089,0,20.7589,14.1981,16.8077,22.9363,10.1578,2.39649,5.77915,5.76219,16.9734,20.2205,1.82206,17.8818,15.4694,7.34375,32.9938,4.24324
ENST00000321870.BHLHE22.29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0
ENST00000615885.IFFO1.7,8.93387,18.8604,6.00013,7.61112,16.7119,4.81156,23.3472,18.6398,15.0245,2.04326,7.78565,6.88531,0,8.90053,62.4779,15.408,0.319554,0,0.398872,28.0041,36.4518,5.85392
ENST00000379046.NQO1.23,5.31808,0,12.5842,0,5,0,0,5.68157,11.8355,4.6744,4,0,0,3.00616,14.8011,1.73655,0,0,0.99165,0,10.6572,10.367
ENST00000674056.POU3F3.6,0,0,1,2,3.66171,0,3,0,3,0,0,1,2,0,1.00241,2,0,0,1,0,0,0
ENST00000616538.NUMA1.14,0,0,0,58.4949,0,0,33.4119,0,0,0,0,0.000279609,0,0,28.0589,39.2663,0,0,0,0,0,0
ENST00000243253.SEC61A1.97,217,303,174,153,325,208,696,580,242,256,123,70.9988,95,174,586,807,116,415,440,428,507,124
ENST00000353662.ACAP3.5,11.546,0,0,0,9.59531,0,10.112,0,0,0,0,18.4526,0,0.0271906,15.1267,0,1.14E-06,0,0,0,11.4933,0
ENST00000216146.RPL3.44,2753,4997,2058,2512,3860,2689,5473,5958,3641,3476,1982,1749,1739,2352,9244,8814,2193,4954,4245,4337,4954,2093
ENST00000256379.MED6.9,85.227,98.6218,35,64.1704,114.152,45,102.503,222.986,87.4256,77.7474,14.6611,9,21,44,128.731,211.596,25,130,91.9076,93.9983,138.303,0.00520099
ENST00000360995.AEBP2.7,51.0959,47.3854,29.5109,35.0684,26.6992,12.8114,71.7319,145.958,73.0076,55.5897,3.69823,4.00223,3.29557,34.807,127.957,180.174,7.72968,80.1958,3.83676,88.7448,107.374,26.8771
ENST00000313341.NEUROG2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000681693.P4HB.32,77.521,118.847,69.3333,52.2942,111.22,66.8135,167.051,129.442,59.6692,99.0116,43.7799,10.6829,23.7917,45.6272,286.237,241.739,47.4913,104.207,109.835,111.537,147.962,55.1533
ENST00000372010.PAK3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000284995.TSEN2.20,5.24247,7.51044,3.56241,5.90321,15.5699,0,8.76921,14.5889,5.7616,6.3048,4,0,0,0,18.55,21.1912,0,15.3884,5.61688,6.74005,12.3082,0
ENST00000418791.KANSL1L.2,116.13,105.027,214.456,117.352,100.734,116.205,163.56,73.2815,68.7026,49.3382,43.6892,93.9299,121.035,218.968,456.926,274.366,291.849,138.671,115.16,66.3281,24.0205,175.685
ENST00000606183.POU5F2.3,37,35,5,31,62,23,84,35,65,59,16,5,3,19,100,80,3,56,52,77,64,32
ENST00000219919.AQP9.21,8,8,50,37,39,12,11,15,5,30,2,1,1,5,34,15,3,6,17,3,48,15
ENST00000216468.TMED8.9,78,133,59,74,105,47,192,131,73,109,51,26,35,73,193,188,61,114,149,164,207,39
ENST00000407550.MTFP1.65,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0
ENST00000683060.TUBGCP2.17,130.307,153.946,65.1276,52.1639,91.5033,171.087,118.473,236.073,49.7249,178.26,114.093,143.176,119.99,132.198,534.863,226.785,97.1769,97.6597,154.034,124.215,186.889,53.5716
ENST00000303927.CAVIN3.11,171,143,198,116,52,97,209,63,50,114,58,25,40,66,440.651,105,97,97,148,101,81,85.2555
ENST00000296506.SCRG1.54,1,0,1,2,0,1,0,1,1,5,1,1,0,1,1,1,0,0,5,2,2,1
ENST00000425382.ELOVL7.3,0,23,23,19,2,6,36,34,11,12,10,6,1,12,47,34,6,8,19,17,9,11
ENST00000435822.GUCD1.139,30.0009,42.3751,41.9137,26.9951,37.2083,44.9377,27.7314,32.6471,21.7568,37.3511,19.509,33.5,37,41.5,138.179,72.5783,51.3194,45.9469,36.6828,33.5,45.9975,20.8101
ENST00000392414.PKLR.33,3.95692,28,12,17,10.9244,9,27,0,10,8.88996,9,7,7,13,40,27.2035,0,11.7895,23,20,18.9351,0
ENST00000376770.FBXO44.5,3.28253,17.0092,1.8044,17.1845,17.9624,11.7827,14.8309,12.6411,5.92179,7.21054,2.4389,0,1.67863,0,72.0061,30.239,1.07619,19.0428,33.256,19.1787,16.5477,8.68113
ENST00000614245.BICRA.43,82.8724,387.698,49.4334,67.1002,259.327,154.846,171.602,25.29,19.8739,202.242,5.31E-06,41.0192,44.4124,113.871,6.15677,107.137,70.3242,445.304,251.095,196.06,541.696,66.9766
ENST00000433867.PRKD2.43,226.194,325.892,75.6331,197.68,403.503,164.06,715.551,347.784,250.102,351.912,119.401,57.2088,15.5901,96.0041,847.463,654,145.086,534.285,397.499,387.474,811.874,153.566
ENST00000407595.CCDC85A.6,9,6,15,1,3,4,6,5,4,7,4,2,5,4,23,8,10,8,10,12,9,3
ENST00000544460.TDRD6.1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
ENST00000645897.SPG7.23,28.9712,41.2987,23.6653,26.8942,36.5506,9.13685,46.7641,34.4595,42.8989,15.3803,5.94951,0.120808,12.22,0,86.43,94.8307,11.2989,40.4744,50.6267,41.413,53.0628,0
ENST00000299506.TUB.11,0,0,2,0,2,0,2,0,2,1,0.999999,0,0,0,0,0,1,1,4,0,1,0
ENST00000341642.GP2.40,2,2.5,3.90842,1,1.5,0.825197,2.5,4,0,0.5,1.5,2,0,0,4.44277,0,5.5,3.5,0,0.5,1.5,0
ENST00000376420.NRM.1,20.6068,44.9183,25.1831,20.7514,61.0876,10.7809,72.2812,47.3663,27.6503,34.6663,24.2708,1.78433,10.3723,29.6989,92.2278,104.362,14.6896,47.7123,68.1857,38.1958,47.3812,22.0258
ENST00000536329.MELK.71,4.16453,0,0,0,0,0,0,0,0,0,0,0,6.78364,0,0,0,0,0,0,0,0,10.6735
ENST00000474627.ATPAF2.32,316,512,262,248,274,322,325,424,274,309,250,309,359,398,1211,571,370,440,319,330,404,292
ENST00000317605.MAB21L2.22,17,26,2,14,32,6,29,22,31,27,3,5,3,8,32,25,5,23,41,47,43,15
ENST00000307637.C3AR1.42,3,20,5,11,19,5,11,13,15,16,10,4,4,16,20,28,4,7,17,13,24,2
ENST00000413608.IL17RC.20,23.0279,2.74334,7.25825,0,13.7113,9.74E-08,81.7928,0,0,29.9131,0,0,0,13.2359,55.4743,2.06E-06,0,43.9798,33.2981,42.5635,17.3849,0
ENST00000317757.IL1RAP.19,0,0,2.4189,9.80264,9.84409,0,2.9223,6.09347,5.74002,6.57328,0,0,0,2.70771,10.6716,16.2038,0,2.44003,3.40857,2.68662,25.7109,2.49769
ENST00000615891.AP5S1.37,9,15,9,10,20,6,18,21,3,10,7,8,0,8,30,13,7,16,11,11,24,3
ENST00000329197.OGFOD3.32,0,0,0,0,10.2878,0,0,0,0,0,0,0,0,0,5.78781,0,0,0,0,0,0,0
ENST00000309868.ABLIM3.15,16.1912,2.77769,32.3323,24.5253,8.47204,16.9895,12.0827,3.47923,0,7.30928,3.17153,2.5316,3.01222,9.08006,21.6239,6.67248,0,8.83075,6.14467,11.8507,8.90264,0
ENST00000508983.ABLIM3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94417,0,0,0,0,0
ENST00000375905.ACBD5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E-05,10.628,0,0,0,0,0,0,0
ENST00000422163.GNAI2.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000263182.BBOX1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENST00000354250.NDUFV3.36,72.1263,111.081,65.0742,66.8962,131.34,68.0447,167.281,180.678,87.1109,92.702,45.0954,62.9171,41.6431,53.625,255.997,219.304,57.7671,132.075,113.158,146.612,146.852,38.7649
ENST00000614327.HSP90B1.42,22.1626,18.3616,6.776,11.0659,10.0728,0,28.2776,9.36388,27.1036,23.0711,15.2511,0,0,0,0,32.5563,0,15.8609,0,43.8698,6.49642,0
ENST00000514524.CAPSL.3,1,2,0,3,0,0,2,3,0,0,2,1,0,1,9,1,2,0,3,0,5.12065,0
ENST00000613727.HNF1B.109,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000406028.CLDN5.125,0,6,3,2,2.68564,3,2.71478,0,1,5,1,0,5.34897,0,2.59914,5.19992,0,0,2.66974,0,0,0
ENST00000263208.HIRA.125,360,502,303,281,534,269,734,492,320,525,266,193,143,357,1400,798,247,584,571,595,677,278
ENST00000311955.ABRA.16,9,1,1,2,9,0,7,5,12,7,0,0,0,5,10,21,3,6,6,6,8,1
ENST00000549578.VPS29.57,133.232,160.933,48.1289,79.7157,167.852,109.11,171.094,267.476,162.32,124.115,84.51,62.1266,2.03E-07,93.9376,285.505,421.442,5.73E-07,297.662,198.923,164.049,267.498,98.0202
ENST00000674002.HNF4G.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000408946.PYM1.7,12,26.8505,0.000320417,12.8977,29.8783,11.311,40.7707,33.4271,19.1614,15.7934,0.00547966,0.0011313,6,7.17138,49.2236,76.3592,9,30.397,25.6599,19.8411,36.6628,0.000880072
ENST00000350796.CYTH3.163,879.158,1708.93,1297.69,947.622,721.908,1557.76,974.593,515.14,293.298,871.455,535.292,1360.04,1556.08,1448.31,3819.6,711.722,1713.53,2262.01,1142.85,1021.01,1509.62,752.977
ENST00000318584.FKRP.43,39,62,17,30,75,23,87,48,50,49,22,10,12,34,170,74,25,70,54,64,100,32
ENST00000393452.TDP1.9,0,37.0873,0,37.886,87.9628,0.0346372,36.9675,0,112.151,13.9627,0,40,12.5468,14.5355,79.869,0,0,0,0.493847,56.5662,86.9874,25.1793
ENST00000597275.CCDC120.4,0,0,4.63971,3.94544,0,0,0,0,0,6.6457,0,0,0,0,34.2399,12.6094,0,8.2237,9.68202,9.30017,0,0
ENST00000570010.ZFP1.23,86,73,25,41,105,46,130,165,80,75,32,16,7,44,151,187,23,130,97,87,156,35
ENST00000684772.TLK2.32,0,8.58E-05,0,0,10.8518,0.0484091,0,0,2.94652,0,0,0,5.28691,5.09244,0,0,0,0,0.00198026,0.00373314,0,8.28331
ENST00000650287.LPL.44317,27,60,53,131,53,70,32,125,20,56,66,22,11,131,84,171,16,24,33,46,54,17
ENST00000372755.VCL.26,514,736.084,627.064,516.243,437.72,405,1131.45,635.731,420.502,550.088,255.019,128.341,124,297.098,1824.73,921.614,283.41,475.413,656,754.288,989.265,416.861
ENST00000377850.SLC17A2.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000395029.TCF7.15,1399.24,1828.52,422.338,1364.04,1960.5,555.523,3422.61,2058.11,1020.71,1542.47,632.564,188.805,133.1,780.169,2512.78,2799.37,315.807,3608.28,2176.58,2350.18,2763.69,567.929
ENST00000568685.FUS.84,130.912,58.2505,36.1887,98.5799,287.486,46.6203,184.276,53.3227,124.821,148.902,46.685,52.2519,26.0976,120.386,274.991,81.5316,36.783,146.564,200.992,170.184,253.931,41.7048
ENST00000296839.FOXQ1.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000585332.OVOL3.43,0,0,0,0,5,0,0,2,0,0,3,0,0,0,11.8084,8,0,6,0,0,6,0
ENST00000380498.CD68.50,0,7.19966,0,0,0,0,0,0,0,0,0,0,0,0,5.18106,0,6.1501,0,0,0,0,0
ENST00000262765.QRICH2.32,99.8749,68.1273,47.8562,108.109,202.096,28.4441,88.3848,69.6906,24.1937,86.201,32.1861,11.3713,0,83.2714,41.1293,44.5425,3.43962,124.391,68.1856,0.804088,343.166,67.6347
ENST00000396679.CENPK.3,34.5,41,58,25.5,23.5,22,43,78.5,57,37,30.5,32,39.5,51.5,115,101,47.5,32.5,39,22,36,28.5
ENST00000336617.RNASEH2B.49,111.133,90.0715,134.461,59.4712,86.1732,22.7492,86.0263,159.359,74.6029,56.0587,57.7431,63.7347,27.3544,61.7934,203.765,216.141,102.78,83.7019,76.7736,85.886,100.391,56.2547
ENST00000398776.CAPN11.1,1,1,0,2,0,1,2,1,0,1,0,0,1,0,1,1,2,0,0,0,2,0
ENST00000335449.GLDN.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000255641.CSNK1G2.74,955,1467,466,1027,1933,720,2609,1552,942,1514,596,400,177,709,3613,2474,515,2283,2030,1843,2893,694
ENST00000679313.DNMT1.113,262.418,371.972,28.8483,148.814,314.457,56.2163,274.479,364.951,418.621,144.534,59.1766,210.591,197.253,490.808,316.482,204.949,59.4188,513.127,185.363,457.09,460.379,234.822
ENST00000519548.TATDN1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000536187.CACNB3.7,0,0,0,12,0,0,0,8.02083,0,9.01282,0,0,0,0,0,0,0,0,0,0,12.6892,0
ENST00000370631.PI4K2A.17,75,96,45,53,149,60,165,122,78,75,45,31,30,63,316,182,29,173,108,114,128,62
ENST00000409435.SCN9A.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000306739.ASPSCR1.32,21.7627,40.4626,38.1921,38.3534,56.0478,20.1362,65.2783,40.6488,40.0489,47.6341,26.4283,21.8678,23.4332,29.0154,140.65,102.601,29.6223,66.9911,65.7554,47.8312,68.734,21.0289
ENST00000624995.SLC27A3.33,10,9,14.391,3,0,0,14,0,0.397672,12.7881,6,0,3,0.00610342,12.8693,8,9.42697,2,1.82949,8,15,0
ENST00000515654.MAP9.22,33.5262,10.2484,0,0,0,0,0,0,0,0,0,7,0,7.46125,0,0,12.692,0,0,0,0,0
ENST00000445930.PSMC6.9,175.847,128.271,137,156.591,248.083,127.087,237.138,291.174,240.994,157.388,21.1343,110.605,55.6059,67.1992,389.466,498.794,145.774,340.421,213.975,230.413,263.263,46.654
ENST00000337019.PACRG.1,6,3.5,19.5,13,5,11,19,1,1.5,14.5,6,2,5.5,2.5,61,1,0.5,5.5,13.5,5,3.5,12.5
ENST00000395550.SLC26A6.20,0,0,0,6.11858,18.142,2.52107,32.9888,12.6161,25.6478,12.3695,3.98213,0,0,0,43.2764,17.8313,0,12.7029,16.2731,16.2032,14.4012,4.1483
ENST00000335351.TCFL5.30,225.944,353.857,116.266,173.536,331.814,105.404,498,324.729,287,306.241,115.249,21.025,57.7342,151.814,552.61,521.218,162.072,353.639,385,392,352.61,168.997
ENST00000301200.CDC42EP5.43,3,3,12,1,5,3,5,0,1,5,5,0,0,3,11,2,11,0,13,6,6,3
ENST00000550743.ITGB7.7,135.934,232.663,85.119,102.496,245.033,34.3173,342.025,101.249,108.368,98.7187,50.9636,23.4461,7.5936,56.2523,204.506,32.5797,31.1329,468.14,95.4876,196.504,358.248,59.4666
ENST00000289703.ELK4.41,24.8033,6.00195,14.3445,22.7518,0,0,16.0974,13.8803,14.1972,12.0202,11.6966,12.9559,0,8.57732,6.8049,41.0103,12.8451,30.3178,6.91121,19.8931,10.9146,0
ENST00000295746.CIP2A.18,0,26.3553,0.00934306,31.5551,22.2612,36.8564,69,80.1554,52.6734,0,12.8623,4.53776,43.4525,30.3268,46.3177,124.992,0,32.5686,51.9703,61.9928,59.5254,26.3131
ENST00000524214.MOK.9,11.4423,29.3613,9,21.4246,27.3279,3.08791,53.4328,35.8006,24.4147,12.1208,17,3,2,10.4107,40.1509,56.1016,14,14.8652,20.4551,29.6278,22.1763,5.76608
ENST00000335255.FOXK2.32,1241,1956,1390,934,884,1104,1465,1496,604,1279,542,1093,1187,1170,5062,2033,1485,1229,1250,968,1531,1131
ENST00000248437.TUBA4A.2,2011.65,1850.34,2350.57,1529.26,1355.78,1275.62,2333.51,2320.23,916.87,1707.89,951.522,1334.12,1089.81,1344.53,5546.15,3340.33,1204.78,1689.72,1868.96,1944.47,1833.75,1131.25
ENST00000646098.SGCE.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000369996.TNFRSF6B.30,2,0,0,2,6,1,1,4,0,6,1,0,1,0,4,7,2,0,1,5,5,0
ENST00000325366.C5orf22.3,96,82,23,94,170,45,200,224,131,138,54,14,10,59,187,294,20,168,132,134,219,58
ENST00000675499.TFG.18,14.73,11.3668,6.84962,15.7249,17.9511,24,43.4898,49.0912,4.65506,15.1145,0,0,0,6.57117,39.7468,46.2705,0,37.7061,11.2792,18.3484,26.4119,19
ENST00000222747.TSPAN12.25,1,1,10,1,1,0,2,2,1,2,0,0,4,5,2,1,4,2,5,1,3,0
ENST00000248450.AAMP.2,67.6636,85,45,62.5,119,46.5,155.938,148.146,52,91,42.1177,6.04074,14,24.0476,153.83,232.053,29.4106,135,105,112.884,163.5,30.2646
ENST00000260988.CRYGB.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000328046.KLHL15.4,98,142,127,112,95,78,170,192,103,156,61,68,101,103,426,338,93,160,144,109,194,88
ENST00000372954.CIZ1.8,5.83593,6.99273,0,20.3325,25.6174,6.44959,23.5572,23.7579,20.0075,35.9533,5.58621,0,0,6.7617,62.0866,23.0914,7.63191,48.3673,14.4436,39.2161,59.114,7.54419
ENST00000371471.ZNF217.30,1174,1720,804,989,1538,740,2808,1618,1460,1654,607,483,406,902,4336,2556,764,2362,1785,1962,2296,862
ENST00000550311.AMHR2.7,0.457411,0,0.246121,0,4.9881,0.250403,0,1.7297,0,1.15218,1.21054,0,0.542646,0,0,2.20557,0,0,0,0,8.71935,0
ENST00000338010.ZNF385A.7,16.0345,45.5096,14.1339,28.5604,35.2899,22,62.9577,47.1737,22.0755,46.0387,4.37401,12,0,12.5573,103.497,66,27.8737,52.405,27.7539,26.4617,81.5047,16.0227
ENST00000228945.ARHGDIB.7,2377,2844,1910,2209,3079,1459,5022,6106,1569,2431,920,439,521,1252,5926,8460,645,3873,2716,3151,4510,1337
ENST00000377394.SF1.11,422.435,501.737,257.166,319.838,684.204,242.549,797.199,685.238,256.173,503.634,226.908,123.112,113.394,236.602,989.448,882.054,131.87,840.365,661.486,725.526,1023.28,245.739
ENST00000295588.POGLUT1.18,36,65,29,38,89,30,116,100,54,59,18,12,12,40,135,226,10,72,60,79,137,23
ENST00000392915.MAP3K19.2,13.0769,0,5.85795,7.30969,0,10.2414,5.30E-06,4.63821,0,0,5.83992,4.38511,0,0,1.45276,7.26184,14.2842,12.4021,1.66E-05,15.3452,3.3051,0
ENST00000290277.ARAF.4,14.8425,52.617,11.4305,42.6755,30.813,34.6163,83.8879,56.6776,40.8051,38.7146,0,0,0,15.0392,55.4758,62.9126,12.3911,76.7739,69.7561,82.7131,67.0528,13.8807
ENST00000539736.C12orf43.57,0,0,0,0,0,0,0,0,0,0,0.00510753,0,0,0,0,0,0,0,0,0,0,0
ENST00000371968.LHFPL1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000350638.ELP4.11,4.11794,0,0,7.79987,16.4862,0,4.94122,20.5089,3.21646,8.28458,4.66588,14.1755,0,0,0,21.9725,6.36503,0,0,0,6.21244,0
ENST00000406256.GDPD3.191,16,34,16,17,61,9,39,23,22,36,11,7,1,22,60,30,8,45,29,30,43,13
ENST00000452783.SUN1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000556208.RNASE9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000619054.SMAP1.1,16.1363,18.0234,11.2849,24.3774,73.2283,0,37.9982,30.9456,76.4328,8.04446,29.7924,0,7.21631,18.0357,54.6715,106.158,0,11.6359,24.542,16.3474,33.0982,28.2223
ENST00000313071.FOXG1.34,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,2,1,1,0,1,6,0
ENST00000651975.FGA.22,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000612042.PINLYP.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000243167.FAAH.5,82,100,36,90,118,50,145,89,72,137,48,11,14,48,322,161,28,93,123,92,109,46
ENST00000531380.FZD4.14,22,22,30,14,36,10,34,40,11,34,15,6,12,17,57,57,8,22,34,16,27,11
ENST00000302362.COPRS.32,16.6864,27.4005,7.78998,14,44.6855,16.847,73.7147,83.1411,35,22.1857,13,0,0,22,57,127.817,6.60935,56.9729,24.167,53,48.2281,15
ENST00000672515.BRPF1.20,33.1437,56.1304,29.4865,55.6056,132.675,23.1394,138.354,74.0196,60.192,90.3454,51.822,18.0513,35.0553,30.5598,225.814,86.527,22.5495,124.694,107.201,50.6787,181.092,37.0569
ENST00000007414.OSBPL7.47,181,262,65,163,251,97,459,170,174,208,88,40,18,103,552,302,54,258,301,252,397,117
ENST00000678320.PSEN2.56,6.85225,0,3.73212,12.8265,0,0,0,0,0,0,0,0,0,0,6.00113,0,0,13.3614,0,14.3723,15.1665,0
ENST00000520267.COL13A1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000559397.TPM1.21,0,11.7396,80.9017,13.7822,3.91049,0,0,3.11781,0,2.92868,0,3.74812,0,0,17.6032,0,13.5722,12.9185,9.0223,0.486697,8.11492,6.04259
ENST00000476371.MRPS14.39,34,52,6,21,39,27,73,71,63,20,12,5,9,14,58,88,5,61,39,59,56,14
ENST00000283131.SMARCA5.22,692,796,408,630,1105,472,1506,1776,782,906,325,193,135,453,1526,2384,238,1370,930,1132,1620,406
ENST00000464906.PGAP2.11,9.71128,12.2751,3.8591,16.8731,33.7106,9.165,26.4817,26.5826,11.5779,28.0948,7.78782,2.27922,3.00357,3.47528,29.3556,25.0374,7.7934,17.1185,17.6057,14.3261,37.1074,8.44193
ENST00000302270.OR8U1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENST00000267202.VPS37B.63,80,129,61,81,120,48,196,109,93,99,31,27,13,38,170,138,43,186,162,142,206,45
ENST00000684601.CRELD1.20,3.60907,0,0,3.70562,12.372,0,8.00907,9.14763,8.33984,10.8607,0,0,0,0,15.6617,4.99292,2.72086,6.68283,3.86975,2.81225,22.3168,9.02139
ENST00000366658.ARV1.45,0,0,1.14541,0,0,18,9.59949,0,0,0,0,1,3,0,0,0,0.492254,9.82808,0,0,9.73706,0
ENST00000245539.MRPS7.32,28.6364,47.6624,12.0659,18.0951,68.3318,22,104.428,75.4549,54,61,20.689,6,2.28307,21.278,75.1078,101.923,8,73.9653,54.3584,56.2134,106.189,5.25195
ENST00000357628.POT1.25,91.4206,84.1338,49,68.6074,120,38.1797,205,241,129.836,68.8226,22.8017,7.62035,13,53.1755,210.455,345,15.1777,145.253,122.125,160.036,222.986,38.1521
ENST00000238558.GSC.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000631185.UBE2A.4,0,3.92219,0,0,0,0,0,0,0,0,0,0.0620849,0,0,0,0,0,0,0,0,0,0
